user_id,username,company_name,subscription_type,country,signup_date
1702,iris_p_1702,Wayne Enterprises,Basic,United Kingdom,2023-02-17 00:00:00.000000
1703,david.l_1703,Initech,Premium,Brazil,2024-11-06 00:00:00.000000
1704,iris_p_1704,Wayne Enterprises,Basic,France,2022-11-20 00:00:00.000000
1705,iris_p_1705,Stark Industries,Free,United States,2025-11-26 00:00:00.000000
1706,jack_r_1706,Hooli,Premium,India,2022-09-28 00:00:00.000000
1707,charlie_k_1707,Globex,Basic,India,2025-07-18 00:00:00.000000
1708,david.l_1708,Globex,Basic,United Kingdom,2025-09-14 00:00:00.000000
1709,renee_s_1709,Globex,Premium,France,2022-03-27 00:00:00.000000
1710,iris_p_1710,Hooli,Basic,Australia,2022-10-09 00:00:00.000000
1711,david.l_1711,Stark Industries,Enterprise,Germany,2022-01-12 00:00:00.000000
1712,henry.m_1712,Acme Corp,Basic,United Kingdom,2024-07-29 00:00:00.000000
1713,henry.m_1713,Vehement Capital,Basic,United States,2025-10-29 00:00:00.000000
1714,david.l_1714,Cyberdyne Systems,Premium,Brazil,2022-10-04 00:00:00.000000
1715,charlie_k_1715,Stark Industries,Premium,India,2025-03-13 00:00:00.000000
1716,henry.m_1716,Acme Corp,Free,United Kingdom,2022-10-29 00:00:00.000000
1717,alice_w_1717,Cyberdyne Systems,Free,United Kingdom,2022-04-06 00:00:00.000000
1718,bob.smith_1718,Vehement Capital,Premium,Germany,2024-03-22 00:00:00.000000
1719,jean-luc_1719,Umbrella Corp,Corporate,United Kingdom,2022-07-13 00:00:00.000000
1720,henry.m_1720,Cyberdyne Systems,Premium,Japan,2023-03-01 00:00:00.000000
1721,bob.smith_1721,Umbrella Corp,Basic,Brazil,2024-10-23 00:00:00.000000
1722,charlie_k_1722,Hooli,Basic,Singapore,2024-12-06 00:00:00.000000
1723,bob.smith_1723,Hooli,Basic,Germany,2022-01-12 00:00:00.000000
1724,henry.m_1724,Initech,Enterprise,United States,2025-10-31 00:00:00.000000
1725,bob.smith_1725,Acme Corp,Enterprise,Brazil,2022-01-11 00:00:00.000000
1726,iris_p_1726,Globex,Basic,Canada,2023-08-20 00:00:00.000000
1727,jack_r_1727,Unknowm,Free,Germany,2025-08-31 00:00:00.000000
1728,iris_p_1728,Unknowm,Basic,Brazil,2023-06-23 00:00:00.000000
1729,bob.smith_1729,Umbrella Corp,Free,Germany,2023-08-23 00:00:00.000000
1730,alice_w_1730,Unknowm,Enterprise,Germany,2025-12-11 00:00:00.000000
1731,alice_w_1731,Vehement Capital,Basic,India,2025-07-29 00:00:00.000000
1732,grace_h_1732,Umbrella Corp,Premium,Brazil,2022-05-10 00:00:00.000000
1733,jack_r_1733,Initech,Free,United States,2022-07-03 00:00:00.000000
1734,alice_w_1581,Hooli,Basic,Canada,2024-12-29 00:00:00.000000
1735,frank_g_1735,Tyrell Corp,Premium,France,2024-08-11 00:00:00.000000
1736,jean-luc_1736,Tyrell Corp,Premium,India,2024-06-17 00:00:00.000000
1737,bob.smith_1737,Wayne Enterprises,Enterprise,France,2022-04-04 00:00:00.000000
1738,frank_g_1738,Hooli,Basic,United Kingdom,2023-03-15 00:00:00.000000
1739,alice_w_1739,Cyberdyne Systems,Basic,Canada,2022-03-21 00:00:00.000000
1740,charlie_k_1740,Hooli,Basic,United States,2024-10-30 00:00:00.000000
1741,bob.smith_1741,Vehement Capital,Basic,Canada,2025-05-18 00:00:00.000000
1742,frank_g_1742,Globex,Free,United Kingdom,2024-03-06 00:00:00.000000
1743,emma.v_1743,Vehement Capital,Enterprise,Germany,2022-06-12 00:00:00.000000
1744,frank_g_1744,Cyberdyne Systems,Free,Unknown,2025-04-28 00:00:00.000000
1745,bob.smith_1745,Umbrella Corp,Premium,Australia,2024-05-04 00:00:00.000000
1746,iris_p_1746,Stark Industries,Basic,Singapore,2025-11-11 00:00:00.000000
1747,grace_h_1747,Vehement Capital,Premium,Brazil,2024-09-27 00:00:00.000000
1748,jean-luc_1303,Hooli,Premium,Singapore,2024-06-23 00:00:00.000000
1749,frank_g_1749,Vehement Capital,Enterprise,Australia,2024-07-12 00:00:00.000000
1750,iris_p_1750,Acme Corp,Basic,Brazil,2025-11-03 00:00:00.000000
1751,david.l_1751,Umbrella Corp,Premium,Germany,2023-10-05 00:00:00.000000
1752,jack_r_1752,Cyberdyne Systems,Free,Brazil,2025-09-03 00:00:00.000000
1753,jack_r_1753,Tyrell Corp,Basic,Japan,2022-11-25 00:00:00.000000
1754,charlie_k_1754,Stark Industries,Enterprise,India,2024-03-08 00:00:00.000000
1755,jack_r_1165,Initech,Premium,Germany,2022-08-14 00:00:00.000000
1756,iris_p_1756,Stark Industries,Free,Brazil,2024-08-15 00:00:00.000000
1757,alice_w_1757,Wayne Enterprises,Premium,Germany,2025-10-06 00:00:00.000000
1758,cléo.b_1758,Stark Industries,Enterprise,India,2024-04-17 00:00:00.000000
1759,grace_h_1759,Globex,Enterprise,France,2025-09-08 00:00:00.000000
1760,emma.v_1760,Initech,Free,Australia,2023-06-20 00:00:00.000000
1761,henry.m_1761,Vehement Capital,Premium,United States,2024-01-10 00:00:00.000000
1762,henry.m_1762,Cyberdyne Systems,Free,France,2023-05-22 00:00:00.000000
1763,bob.smith_1763,Acme Corp,Basic,United Kingdom,2023-12-10 00:00:00.000000
1764,grace_h_1764,Globex,Enterprise,Canada,2022-05-07 00:00:00.000000
1765,frank_g_1765,Wayne Enterprises,Free,United Kingdom,2025-04-16 00:00:00.000000
1766,iris_p_1766,Stark Industries,Basic,Germany,2023-04-23 00:00:00.000000
1767,jack_r_1767,Tyrell Corp,Basic,United Kingdom,2025-06-15 00:00:00.000000
1768,bob.smith_1768,Vehement Capital,Standard,India,2024-06-28 00:00:00.000000
1769,henry.m_1769,Vehement Capital,Basic,Australia,2025-04-03 00:00:00.000000
1770,henry.m_275,Wayne Enterprises,Basic,Canada,2025-12-24 00:00:00.000000
1771,jack_r_1771,Vehement Capital,Premium,United States,2024-07-26 00:00:00.000000
1772,charlie_k_1772,Umbrella Corp,Premium,Canada,2024-08-31 00:00:00.000000
1773,frank_g_1773,Acme Corp,Basic,France,2022-07-30 00:00:00.000000
1774,frank_g_1774,Wayne Enterprises,Basic,Japan,2023-12-29 07:11:03.040791
1775,david.l_1775,Tyrell Corp,Unknown,Unknown,2022-04-15 00:00:00.000000
1776,frank_g_1776,Globex,Premium,Singapore,2024-09-08 00:00:00.000000
1777,jack_r_1777,Stark Industries,Premium,United States,2023-06-14 00:00:00.000000
1778,henry.m_1778,Initech,Premium,Singapore,2022-02-24 00:00:00.000000
1779,emma.v_1779,Wayne Enterprises,Premium,Singapore,2024-05-19 00:00:00.000000
1780,david.l_787,Acme Corp,Premium,Australia,2025-11-04 00:00:00.000000
1781,emma.v_1781,Initech,Premium,Brazil,2022-01-06 00:00:00.000000
1782,iris_p_1782,Hooli,Basic,Canada,2024-07-04 00:00:00.000000
1783,alice_w_1783,Stark Industries,Enterprise,Japan,2023-08-10 00:00:00.000000
1784,jack_r_1784,Globex,Free,India,2025-09-11 00:00:00.000000
1785,alice_w_1548,Stark Industries,Enterprise,India,2023-12-31 00:00:00.000000
1786,charlie_k_1786,Globex,Enterprise,Canada,2024-09-05 00:00:00.000000
1787,iris_p_1787,Stark Industries,Basic,Germany,2022-05-19 00:00:00.000000
1788,charlie_k_1788,Wayne Enterprises,Free,India,2023-06-08 00:00:00.000000
1789,henry.m_1789,Vehement Capital,Enterprise,United States,2024-08-17 00:00:00.000000
1790,alice_w_1790,Vehement Capital,Enterprise,United States,2023-06-07 00:00:00.000000
1791,grace_h_1791,Umbrella Corp,Premium,France,2023-12-27 00:00:00.000000
1792,grace_h_1792,Unknowm,Premium,France,2023-06-28 00:00:00.000000
1793,bob.smith_1793,Initech,Basic,Singapore,2024-04-06 00:00:00.000000
1794,alice_w_1794,Stark Industries,Unknown,Unknown,2022-02-23 00:00:00.000000
1795,bob.smith_1795,Acme Corp,Free,India,2024-11-16 00:00:00.000000
1796,jack_r_1796,Acme Corp,Free,Singapore,2022-01-14 00:00:00.000000
1797,bob.smith_1797,Hooli,Basic,Singapore,2023-11-24 00:00:00.000000
1798,david.l_1798,Initech,Corporate,United Kingdom,2025-04-11 00:00:00.000000
1799,frank_g_1799,Wayne Enterprises,Free,Singapore,2023-09-20 00:00:00.000000
1800,david.l_1800,Unknowm,Free,Australia,2022-11-13 00:00:00.000000
1801,bob.smith_1801,Stark Industries,Basic,Brazil,2024-10-10 00:00:00.000000
1802,emma.v_1802,Globex,Free,Australia,2024-05-29 00:00:00.000000
1803,emma.v_1803,Initech,Basic,Germany,2025-06-08 00:00:00.000000
1804,grace_h_1804,Globex,Enterprise,Australia,2022-07-07 00:00:00.000000
1805,david.l_1805,Globex,Enterprise,Australia,2025-05-02 00:00:00.000000
1806,iris_p_1806,Vehement Capital,Enterprise,France,2025-02-23 00:00:00.000000
1807,henry.m_1807,Cyberdyne Systems,Basic,Japan,2022-02-21 00:00:00.000000
1808,david.l_1808,Tyrell Corp,Free,India,2025-12-19 00:00:00.000000
1809,bob.smith_1809,Initech,Basic,United Kingdom,2025-03-29 00:00:00.000000
1810,jack_r_1810,Tyrell Corp,Free,Japan,2024-04-10 00:00:00.000000
1811,henry.m_1811,Globex,Premium,Canada,2025-09-07 00:00:00.000000
1812,alice_w_1812,Globex,Free,United Kingdom,2022-07-29 00:00:00.000000
1813,henry.m_1813,Stark Industries,Enterprise,Singapore,2025-10-11 00:00:00.000000
1814,müller_a_1814,Acme Corp,Enterprise,India,2024-11-23 00:00:00.000000
1815,henry.m_1815,Initech,Premium,Canada,2025-11-06 00:00:00.000000
1816,bob.smith_1816,Globex,Basic,Australia,2024-08-15 00:00:00.000000
1817,charlie_k_1817,Wayne Enterprises,Basic,United Kingdom,2022-02-25 00:00:00.000000
1818,frank_g_1818,Cyberdyne Systems,Basic,Singapore,2024-10-30 00:00:00.000000
1819,iris_p_1819,Stark Industries,Enterprise,France,2024-01-08 00:00:00.000000
1820,emma.v_1820,Initech,Basic,Brazil,2023-02-19 00:00:00.000000
1821,grace_h_217,Wayne Enterprises,Free,Brazil,2022-09-11 00:00:00.000000
1822,charlie_k_1822,Tyrell Corp,Premium,India,2022-11-09 00:00:00.000000
1823,iris_p_1823,Globex,Free,France,2023-06-11 00:00:00.000000
1824,grace_h_1824,Initech,Premium,Germany,2024-06-01 00:00:00.000000
1825,charlie_k_1825,Wayne Enterprises,Enterprise,India,2025-07-16 00:00:00.000000
1826,alice_w_1826,Tyrell Corp,Basic,India,2025-04-30 00:00:00.000000
1827,david.l_1827,Hooli,Basic,United Kingdom,2023-03-05 00:00:00.000000
1828,frank_g_1828,Hooli,Free,France,2025-08-14 00:00:00.000000
1829,jack_r_1829,Hooli,Basic,Canada,2023-06-24 00:00:00.000000
1830,alice_w_1830,Wayne Enterprises,Gold,Brazil,2024-04-01 00:00:00.000000
1831,frank_g_1831,Hooli,Premium,France,2023-12-29 07:11:03.040791
1832,alice_w_1832,Unknowm,Basic,Unknown,2023-05-27 00:00:00.000000
1833,grace_h_1833,Stark Industries,Premium,Germany,2023-01-19 00:00:00.000000
1834,frank_g_1834,Tyrell Corp,Premium,Canada,2025-10-05 00:00:00.000000
1835,grace_h_1835,Tyrell Corp,Basic,Japan,2024-11-13 00:00:00.000000
1836,henry.m_1836,Acme Corp,Enterprise,Canada,2023-12-15 00:00:00.000000
1837,alice_w_1837,Stark Industries,Basic,India,2025-06-24 00:00:00.000000
1838,iris_p_1838,Vehement Capital,Enterprise,Australia,2022-08-02 00:00:00.000000
1839,david.l_1839,Stark Industries,Enterprise,Japan,2022-07-09 00:00:00.000000
1840,henry.m_1840,Initech,Enterprise,Brazil,2023-10-13 00:00:00.000000
1841,iris_p_1841,Hooli,Premium,France,2023-05-12 00:00:00.000000
1842,jack_r_1842,Umbrella Corp,Premium,Japan,2025-05-25 00:00:00.000000
1843,iris_p_1843,Hooli,Premium,France,2022-01-19 00:00:00.000000
1844,jack_r_1844,Cyberdyne Systems,Enterprise,Unknown,2025-11-28 00:00:00.000000
1845,henry.m_1845,Initech,Basic,United States,2022-06-26 00:00:00.000000
1846,henry.m_1846,Hooli,Basic,India,2024-06-04 00:00:00.000000
1847,alice_w_1847,Acme Corp,Basic,Australia,2023-12-29 07:11:03.040791
1848,david.l_1848,Vehement Capital,Free,France,2022-06-23 00:00:00.000000
1849,jack_r_1849,Hooli,Basic,Japan,2023-10-17 00:00:00.000000
1850,iris_p_1850,Umbrella Corp,Free,Singapore,2025-11-03 00:00:00.000000
1851,frank_g_1851,Tyrell Corp,Free,Unknown,2024-08-28 00:00:00.000000
1852,iris_p_1852,Hooli,Enterprise,Singapore,2023-05-06 00:00:00.000000
1853,grace_h_1853,Acme Corp,Enterprise,Canada,2022-03-26 00:00:00.000000
1854,grace_h_1854,Wayne Enterprises,Enterprise,France,2023-06-19 00:00:00.000000
1855,david.l_1855,Acme Corp,Basic,Germany,2023-01-13 00:00:00.000000
1856,henry.m_1856,Umbrella Corp,Basic,France,2024-01-27 00:00:00.000000
1857,alice_w_1857,Globex,Premium,France,2022-10-11 00:00:00.000000
1858,grace_h_1858,Acme Corp,Free,India,2024-02-28 00:00:00.000000
1859,emma.v_1859,Stark Industries,Basic,Australia,2022-07-01 00:00:00.000000
1860,henry.m_1860,Unknowm,Enterprise,Unknown,2023-07-16 00:00:00.000000
1861,bob.smith_1861,Vehement Capital,Free,Germany,2022-10-04 00:00:00.000000
1862,grace_h_1862,Umbrella Corp,Free,Australia,2022-04-29 00:00:00.000000
1863,alice_w_1863,Wayne Enterprises,Enterprise,India,2025-12-23 00:00:00.000000
1864,emma.v_1864,Cyberdyne Systems,Free,Brazil,2022-04-04 00:00:00.000000
1865,david.l_1865,Wayne Enterprises,Enterprise,United States,2022-01-17 00:00:00.000000
1866,jack_r_1866,Globex,Premium,United Kingdom,2025-10-07 00:00:00.000000
1867,jack_r_1867,Vehement Capital,Free,Singapore,2022-06-06 00:00:00.000000
1868,grace_h_1868,Umbrella Corp,Basic,Singapore,2024-06-24 00:00:00.000000
1869,alice_w_1869,Globex,Basic,Brazil,2023-03-26 00:00:00.000000
1870,müller_a_1354,Hooli,Free,Germany,2025-08-23 00:00:00.000000
1871,iris_p_1871,Acme Corp,Premium,Australia,2023-11-01 00:00:00.000000
1872,jack_r_1872,Initech,Premium,Singapore,2024-03-28 00:00:00.000000
1873,bob.smith_1873,Vehement Capital,Premium,Canada,2025-09-09 00:00:00.000000
1874,iris_p_1874,Initech,Free,Australia,2025-03-01 00:00:00.000000
1875,emma.v_1875,Globex,Basic,United States,2023-04-07 00:00:00.000000
1876,grace_h_1876,Acme Corp,Premium,Japan,2022-10-08 00:00:00.000000
1877,renee_s_1877,Cyberdyne Systems,Free,Singapore,2023-03-09 00:00:00.000000
1878,iris_p_1878,Umbrella Corp,Free,Australia,2025-09-02 00:00:00.000000
1879,henry.m_1879,Umbrella Corp,Free,Canada,2024-10-06 00:00:00.000000
1880,josé_m_1689,Tyrell Corp,Basic,United States,2022-10-09 00:00:00.000000
1881,grace_h_1881,Umbrella Corp,Basic,Singapore,2022-03-17 00:00:00.000000
1882,bob.smith_1882,Cyberdyne Systems,Basic,Singapore,2025-06-19 00:00:00.000000
1883,charlie_k_1883,Wayne Enterprises,Free,Singapore,2023-12-29 07:11:03.040791
1884,jack_r_1884,Acme Corp,Free,France,2022-03-18 00:00:00.000000
1885,alice_w_1885,Acme Corp,Premium,Australia,2023-12-29 07:11:03.040791
1886,iris_p_1886,Vehement Capital,Enterprise,India,2024-03-24 00:00:00.000000
1887,frank_g_1887,Stark Industries,Enterprise,France,2025-06-13 00:00:00.000000
1888,frank_g_1888,Hooli,Free,Singapore,2023-10-07 00:00:00.000000
1889,henry.m_1889,Vehement Capital,Enterprise,United Kingdom,2022-12-11 00:00:00.000000
1890,emma.v_1890,Stark Industries,Free,India,2022-09-01 00:00:00.000000
1891,alice_w_1891,Cyberdyne Systems,Enterprise,Germany,2022-12-02 00:00:00.000000
1892,bob.smith_1892,Globex,Enterprise,France,2024-09-25 00:00:00.000000
1893,bob.smith_1893,Wayne Enterprises,Premium,United States,2025-11-14 00:00:00.000000
1894,david.l_1894,Globex,Enterprise,United Kingdom,2024-09-08 00:00:00.000000
1895,david.l_1895,Stark Industries,Unknown,Unknown,2025-08-25 00:00:00.000000
1896,iris_p_1896,Umbrella Corp,Free,India,2022-07-08 00:00:00.000000
1897,jack_r_1897,Cyberdyne Systems,Basic,Germany,2022-03-08 00:00:00.000000
1898,alice_w_1898,Vehement Capital,Basic,France,2022-12-06 00:00:00.000000
1899,charlie_k_1899,Hooli,Free,United Kingdom,2022-03-28 00:00:00.000000
1900,alice_w_1900,Umbrella Corp,Basic,Japan,2023-12-22 00:00:00.000000
1901,bob.smith_1901,Stark Industries,Basic,India,2023-12-29 07:11:03.040791
1902,charlie_k_1902,Initech,Premium,United Kingdom,2025-02-22 00:00:00.000000
1903,charlie_k_1903,Vehement Capital,Premium,France,2024-01-12 00:00:00.000000
1904,henry.m_1904,Wayne Enterprises,Premium,Brazil,2023-06-13 00:00:00.000000
1905,grace_h_1905,Acme Corp,Premium,Canada,2023-12-29 07:11:03.040791
1906,henry.m_1906,Stark Industries,Free,India,2025-12-06 00:00:00.000000
1907,grace_h_1907,Acme Corp,Free,India,2022-01-06 00:00:00.000000
1908,henry.m_1908,Hooli,Enterprise,Brazil,2022-03-26 00:00:00.000000
1909,bob.smith_1909,Tyrell Corp,Premium,United Kingdom,2023-03-27 00:00:00.000000
1910,frank_g_1910,Tyrell Corp,Basic,Brazil,2024-03-09 00:00:00.000000
1911,jack_r_1911,Hooli,Enterprise,Singapore,2023-05-29 00:00:00.000000
1912,alice_w_1912,Wayne Enterprises,Enterprise,India,2024-06-03 00:00:00.000000
1913,jack_r_1913,Stark Industries,Basic,Germany,2022-05-17 00:00:00.000000
1914,frank_g_1914,Cyberdyne Systems,Free,Germany,2025-10-18 00:00:00.000000
1915,henry.m_1915,Cyberdyne Systems,Enterprise,Germany,2022-12-13 00:00:00.000000
1916,iris_p_1916,Acme Corp,Premium,Japan,2023-03-05 00:00:00.000000
1917,henry.m_1917,Wayne Enterprises,Basic,Japan,2025-07-22 00:00:00.000000
1918,charlie_k_1918,Hooli,Enterprise,Germany,2024-03-10 00:00:00.000000
1919,henry.m_1919,Initech,Basic,Singapore,2023-12-29 07:11:03.040791
1920,iris_p_1684,Initech,Basic,Brazil,2022-05-08 00:00:00.000000
1921,frank_g_1921,Vehement Capital,Premium,Australia,2022-11-01 00:00:00.000000
1922,emma.v_1922,Stark Industries,Premium,United States,2024-03-27 00:00:00.000000
1923,iris_p_1923,Initech,Basic,India,2025-10-20 00:00:00.000000
1924,emma.v_1924,Acme Corp,Free,France,2022-02-07 00:00:00.000000
1925,charlie_k_1925,Cyberdyne Systems,Free,France,2023-09-09 00:00:00.000000
1926,jack_r_1926,Stark Industries,Premium,Brazil,2023-05-22 00:00:00.000000
1927,frank_g_1927,Tyrell Corp,Premium,Canada,2022-05-12 00:00:00.000000
1928,charlie_k_1928,Tyrell Corp,Premium,Singapore,2022-02-01 00:00:00.000000
1929,iris_p_1929,Vehement Capital,Enterprise,Singapore,2023-03-11 00:00:00.000000
1930,frank_g_1930,Wayne Enterprises,Basic,Australia,2023-10-04 00:00:00.000000
1931,frank_g_1931,Umbrella Corp,Basic,Australia,2023-12-29 07:11:03.040791
1932,jack_r_1932,Hooli,Enterprise,Singapore,2023-04-08 00:00:00.000000
1933,frank_g_1933,Tyrell Corp,Enterprise,United Kingdom,2023-01-02 00:00:00.000000
1934,müller_a_1934,Initech,Free,United States,2024-07-08 00:00:00.000000
1935,emma.v_1935,Initech,Free,France,2023-09-27 00:00:00.000000
1936,emma.v_1936,Hooli,Premium,Singapore,2022-04-23 00:00:00.000000
1937,alice_w_1937,Stark Industries,Premium,India,2024-02-26 00:00:00.000000
1938,charlie_k_1938,Acme Corp,Basic,Brazil,2022-04-12 00:00:00.000000
1939,josé_m_1939,Hooli,Basic,Singapore,2023-03-27 00:00:00.000000
1940,david.l_1940,Vehement Capital,Premium,United Kingdom,2024-01-12 00:00:00.000000
1941,jack_r_1941,Stark Industries,Premium,Germany,2025-12-14 00:00:00.000000
1942,frank_g_1942,Umbrella Corp,Basic,Canada,2024-07-31 00:00:00.000000
1943,iris_p_1943,Umbrella Corp,Premium,Germany,2025-04-28 00:00:00.000000
1944,frank_g_1944,Stark Industries,Basic,France,2022-06-28 00:00:00.000000
1945,charlie_k_1945,Vehement Capital,Premium,India,2022-09-10 00:00:00.000000
1946,charlie_k_1946,Initech,Enterprise,Germany,2022-06-10 00:00:00.000000
1947,emma.v_1947,Wayne Enterprises,Enterprise,Canada,2024-02-27 00:00:00.000000
1948,iris_p_1948,Acme Corp,Enterprise,Germany,2025-03-28 00:00:00.000000
1949,bob.smith_1949,Cyberdyne Systems,Enterprise,Brazil,2022-05-14 00:00:00.000000
1950,charlie_k_1950,Initech,Free,Singapore,2024-11-25 00:00:00.000000
1951,bob.smith_1951,Initech,Free,Japan,2024-08-02 00:00:00.000000
1952,alice_w_1952,Initech,Basic,Singapore,2024-07-08 00:00:00.000000
1953,iris_p_1953,Tyrell Corp,Basic,Japan,2023-01-24 00:00:00.000000
1954,frank_g_1954,Hooli,Premium,Japan,2023-10-19 00:00:00.000000
1955,iris_p_1955,Initech,Enterprise,Brazil,2024-07-20 00:00:00.000000
1956,david.l_1956,Initech,Enterprise,Canada,2023-06-14 00:00:00.000000
1957,iris_p_1957,Hooli,Enterprise,Singapore,2024-01-12 00:00:00.000000
1958,david.l_1958,Wayne Enterprises,Free,United States,2022-12-22 00:00:00.000000
1959,emma.v_1959,Acme Corp,Basic,Brazil,2023-04-05 00:00:00.000000
1960,emma.v_1960,Tyrell Corp,Basic,Australia,2022-09-13 00:00:00.000000
1961,david.l_1961,Umbrella Corp,Free,Brazil,2022-04-01 00:00:00.000000
1962,henry.m_1962,Vehement Capital,Premium,India,2024-04-25 00:00:00.000000
1963,grace_h_1963,Umbrella Corp,Premium,Canada,2024-12-02 00:00:00.000000
1964,jack_r_1964,Tyrell Corp,Free,Japan,2022-10-02 00:00:00.000000
1965,henry.m_1965,Acme Corp,Premium,Singapore,2022-02-10 00:00:00.000000
1966,josé_m_1966,Globex,Free,Australia,2024-06-05 00:00:00.000000
1967,henry.m_1967,Wayne Enterprises,Premium,United States,2025-11-08 00:00:00.000000
1968,alice_w_1968,Initech,Free,France,2024-11-04 00:00:00.000000
1969,cléo.b_1969,Wayne Enterprises,Enterprise,India,2025-01-24 00:00:00.000000
1970,frank_g_1970,Cyberdyne Systems,Free,Singapore,2024-09-18 00:00:00.000000
1971,david.l_1971,Globex,Basic,India,2022-07-11 00:00:00.000000
1972,grace_h_1972,Stark Industries,Free,Germany,2024-02-22 00:00:00.000000
1973,renee_s_1973,Acme Corp,Enterprise,Canada,2025-02-16 00:00:00.000000
1974,bob.smith_1974,Umbrella Corp,Premium,United States,2023-06-26 00:00:00.000000
1975,bob.smith_1975,Wayne Enterprises,Basic,Australia,2024-11-26 00:00:00.000000
